Kategori,Marka,Model,Fiyat,Yorum_Sayisi,Link,Resim
Laptop,Asus,"Asus ZenBook 14 UX3405CA-QL286W Ultra 7 255H 16 GB 512 GB SSD 14"" W11H Dizüstü Bilgisayar",46799.0,0,https://www.n11.com/urun/asus-zenbook-14-ux3405ca-ql286w-ultra-7-255h-16-gb-512-gb-ssd-14-w11h-dizustu-bilgisayar-92144140,https://via.placeholder.com/500?text=Resim+Yok
Laptop,MSI,"MSI Katana 17 HX B14WGK-046XTR i7-14650HX 32 GB 1 TB SSD RTX5070 17.3"" Free Dos Dizüstü Bilgisayar",89999.81,0,https://www.n11.com/urun/msi-katana-17-hx-b14wgk-046xtr-i7-14650hx-32-gb-1-tb-ssd-rtx5070-173-free-dos-dizustu-bilgisayar-83603849,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP Victus Gaming 15-FA2013NT BV7W9EA i7-240H 16 GB 1 TB SSD RTX5060 15.6"" W11H Dizüstü Bilgisayar",62656.0,0,https://www.n11.com/urun/hp-victus-gaming-15-fa2013nt-bv7w9ea-i7-240h-16-gb-1-tb-ssd-rtx5060-156-w11h-dizustu-bilgisayar-96592323,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Hometech,"Hometech Alfa 620C Celeron N4020 4 GB 128 GB SSD 14.1"" W11H HD Dizüstü Bilgisayar",6479.04,9,https://www.n11.com/urun/hometech-alfa-620c-celeron-n4020-4-gb-128-gb-ssd-141-w11h-hd-dizustu-bilgisayar-34842014,https://via.placeholder.com/500?text=Resim+Yok
Laptop,MSI,"MSI Crosshair 16 HX AI D2XWGKG-047XTR U9-275HX 32 GB 1 TB SSD 8 GB RTX5070 16"" Dos Dizüstü Bilgisayar",101594.03,0,https://www.n11.com/urun/msi-crosshair-16-hx-ai-d2xwgkg-047xtr-u9-275hx-32-gb-1-tb-ssd-8-gb-rtx5070-16-dos-dizustu-bilgisayar-82838514,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP Victus 15 15-FA2704NT B7TG9EA i5-13420H 16 GB 512 GB SSD RTX3050 15.6"" Dos Dizüstü Bilgisayar",33724.05,7,https://www.n11.com/urun/hp-victus-15-15-fa2704nt-b7tg9ea-i5-13420h-16-gb-512-gb-ssd-rtx3050-156-dos-dizustu-bilgisayar-82751278,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo THINKPAD E16 GEN 3 E16 21SR006RTX Ultra7 255H 16 GB 512 GB SSD 16"" Free Dos Dizüstü Bilgisayar",48349.13,0,https://www.n11.com/urun/lenovo-thinkpad-e16-gen-3-e16-21sr006rtx-ultra7-255h-16-gb-512-gb-ssd-16-free-dos-dizustu-bilgisayar-109822776,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo V15 G4 IRU 83A10096TR i5-13420H 8 GB 512 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",23990.4,55,https://www.n11.com/urun/lenovo-v15-g4-iru-83a10096tr-i5-13420h-8-gb-512-gb-ssd-156-free-dos-fhddizustu-bilgisayar-52917301,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,HP ProBook 440 G11 B9YS7ET Ultra5 125U 16 GB 512 GB SSD 14'' Free Dos Dizüstü Bilgisayar,38999.57,0,https://www.n11.com/urun/hp-probook-440-g11-b9ys7et-ultra5-125u-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-99008399,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,HP ProBook 450 G10 969H2ET i7-1355U 16 GB 512 GB SSD 15.6'' Free Dos Dizüstü Bilgisayar,32651.78,1,https://www.n11.com/urun/hp-probook-450-g10-969h2et-i7-1355u-16-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-65527022,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Acer,"Acer Nitro V 15 ANV15-51-51TZ NH.QNBEY.006 i5-13420H 8 GB 512 GB SSD RTX4050 15.6"" W11H Dizüstü Bilgisayar",36799.0,0,https://www.n11.com/urun/acer-nitro-v-15-anv15-51-51tz-nhqnbey006-i5-13420h-8-gb-512-gb-ssd-rtx4050-156-w11h-dizustu-bilgisayar-66584497,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Dell,"Dell Vostro 3530 N3404PVNB3530U i5-1334U 16 GB 512 GB SSD 15.6"" Ubuntu Dizüstü Bilgisayar",23639.61,4,https://www.n11.com/urun/dell-vostro-3530-n3404pvnb3530u-i5-1334u-16-gb-512-gb-ssd-156-ubuntu-dizustu-bilgisayar-60288519,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Hp,Hp ProBook 460 G11 A23BCEA Ultra 7-155U 16 GB 512 GB SSD 16'' Dos WUXGA Dizüstü Bilgisayar,37349.53,1,https://www.n11.com/urun/hp-probook-460-g11-a23bcea-ultra-7-155u-16-gb-512-gb-ssd-16-dos-wuxga-dizustu-bilgisayar-61693049,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Casper,"Casper Nirvana C370.4020-4C00B N4020 4 GB 120 GB SSD 15.6"" W11H HD Dizüstü Bilgisayar",10601.07,3,https://www.n11.com/urun/casper-nirvana-c3704020-4c00b-n4020-4-gb-120-gb-ssd-156-w11h-hd-dizustu-bilgisayar-24511038,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP ProBook 460 G11 9Y7S7ET Ultra 5 125U 16 GB 512 GB SSD 16"" Dos Dizüstü Bilgisayar",34999.34,0,https://www.n11.com/urun/hp-probook-460-g11-9y7s7et-ultra-5-125u-16-gb-512-gb-ssd-16-dos-dizustu-bilgisayar-70987396,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,Lenovo Ideapad Slim 3 15AMN8 82XQ00JKTX R5-7520U 8 GB 512 GB SSD W11H Dizüstü Bilgisayarı,17099.0,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15amn8-82xq00jktx-r5-7520u-8-gb-512-gb-ssd-w11h-dizustu-bilgisayari-87245634,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP Victus 15-FB2003NT A05NGEA R7-8840H 16 GB 1 TB SSD RTX4060 15.6"" Dos Dizüstü Bilgisayar",43240.0,0,https://www.n11.com/urun/hp-victus-15-fb2003nt-a05ngea-r7-8840h-16-gb-1-tb-ssd-rtx4060-156-dos-dizustu-bilgisayar-53433816,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP 250 G10 B2NC4ES i5-1334U 8 GB 512 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",19949.05,10,https://www.n11.com/urun/hp-250-g10-b2nc4es-i5-1334u-8-gb-512-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-66221714,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 IRH10 83K2001RTR i5-13420h 8 GB 512 GB SSD 16"" Dos Dizüstü Bilgisayar",19880.5,2,https://www.n11.com/urun/lenovo-ideapad-slim-3-irh10-83k2001rtr-i5-13420h-8-gb-512-gb-ssd-16-dos-dizustu-bilgisayar-74456500,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo Ideapad Slim 3 15IAH8 83ER00FVTR i5-12450H 8 GB 512 GB SSD 15.6"" W11H Dizüstü Bilgisayarı",19590.0,1,https://www.n11.com/urun/lenovo-ideapad-slim-3-15iah8-83er00fvtr-i5-12450h-8-gb-512-gb-ssd-156-w11h-dizustu-bilgisayari-89729672,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo Yoga Slim 7 14IMH9 83CV008RTR U5-125H 16 GB 512 GB SSD 14"" W11H Dizüstü Bilgisayar",41117.02,0,https://www.n11.com/urun/lenovo-yoga-slim-7-14imh9-83cv008rtr-u5-125h-16-gb-512-gb-ssd-14-w11h-dizustu-bilgisayar-97634131,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo ThinkBook 16 G6 ABP 21KK000WTR R7-7730U 16 GB 512 GB SSD 16"" Free Dos WUXGA Dizüstü Bilgisayar",28274.03,24,https://www.n11.com/urun/lenovo-thinkbook-16-g6-abp-21kk000wtr-r7-7730u-16-gb-512-gb-ssd-16-free-dos-wuxga-dizustu-bilgisayar-52155483,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Game,"Game Garaj Slayer R9T-5070 C1 R9-8945HX 32 GB 1 TB SSD RTX5070 16"" Dos Dizüstü Bilgisayar",74499.0,1,https://www.n11.com/urun/game-garaj-slayer-r9t-5070-c1-r9-8945hx-32-gb-1-tb-ssd-rtx5070-16-dos-dizustu-bilgisayar-82576852,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP ProBook 460 G11 9Y7B6ET Ultra7-155U 16 GB 512 GB SSD 16"" W11P Dizüstü Bilgisayar",52699.43,0,https://www.n11.com/urun/hp-probook-460-g11-9y7b6et-ultra7-155u-16-gb-512-gb-ssd-16-w11p-dizustu-bilgisayar-61836775,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Dell,"Dell Inspiron 3530 I35301018TU i7-1335U 16 GB 1 TB 15.6"" Ubuntu Touch Dizüstü Bilgisayar",31199.0,1,https://www.n11.com/urun/dell-inspiron-3530-i35301018tu-i7-1335u-16-gb-1-tb-156-ubuntu-touch-dizustu-bilgisayar-65564554,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Hp,Hp Zbook Power Zx G1İ B30HMES 031XTR001 U7-255H 32 GB 1 TB SSD 6 GB RTX Pro 500 16'' W11P Dizüstü Bilgisayar,91146.5,0,https://www.n11.com/urun/hp-zbook-power-zx-g1i-b30hmes-031xtr001-u7-255h-32-gb-1-tb-ssd-6-gb-rtx-pro-500-16-w11p-dizustu-bilgisayar-110837684,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo ThinkPad E14 Gen 5 21JK00P9TX i5-1335U 16 GB 512 GB 14"" Dos Dizüstü Bilgisayar",36995.16,0,https://www.n11.com/urun/lenovo-thinkpad-e14-gen-5-21jk00p9tx-i5-1335u-16-gb-512-gb-14-dos-dizustu-bilgisayar-70055319,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo ThinkPad E16 Gen 2 21MA009ATX Ultra7 155H 32 GB 1 TB SSD 16"" Dos Dizüstü Bilgisayar",52724.05,4,https://www.n11.com/urun/lenovo-thinkpad-e16-gen-2-21ma009atx-ultra7-155h-32-gb-1-tb-ssd-16-dos-dizustu-bilgisayar-73746156,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP ProBook 460 G11 A23BKEA Ultra5-125U 16 GB 512 GB SSD 16"" Dos Dizüstü Bilgisayar",34199.05,0,https://www.n11.com/urun/hp-probook-460-g11-a23bkea-ultra5-125u-16-gb-512-gb-ssd-16-dos-dizustu-bilgisayar-64522470,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Apple,"Apple MacBook Air MW123TU/A M4 16 GB 256 GB SSD 13.6"" macOS Dizüstü Bilgisayar",45119.06,16,https://www.n11.com/urun/apple-macbook-air-mw123tua-m4-16-gb-256-gb-ssd-136-macos-dizustu-bilgisayar-75065213,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Casper,"Casper Nirvana X600.7430-BV00X-G-F R5-7430U 16 GB 500 GB NVMe SSD 15.6"" Dos Dizüstü Bilgisayar",21598.33,0,https://www.n11.com/urun/casper-nirvana-x6007430-bv00x-g-f-r5-7430u-16-gb-500-gb-nvme-ssd-156-dos-dizustu-bilgisayar-66007227,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo ThinkPad X1 Carbon Gen 12 21KC006BTX Ultra7-155U 32 GB 1 TB SSD 14"" W11P Dizüstü Bilgisayar",94399.26,4,https://www.n11.com/urun/lenovo-thinkpad-x1-carbon-gen-12-21kc006btx-ultra7-155u-32-gb-1-tb-ssd-14-w11p-dizustu-bilgisayar-58937193,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,HP EliteBook 640 G11 AD4D1ET Ultra7 155U 16 GB 512 GB SSD 14'' Free Dos Dizüstü Bilgisayar,43999.24,0,https://www.n11.com/urun/hp-elitebook-640-g11-ad4d1et-ultra7-155u-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-99007238,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Hp,"Hp Victus 16-R1012NT 9J1K2EA i7-14700HX 32 GB 1 TB SSD RTX4070 16.1"" Dos QHD Dizüstü Bilgisayar",69750.66,3,https://www.n11.com/urun/hp-victus-16-r1012nt-9j1k2ea-i7-14700hx-32-gb-1-tb-ssd-rtx4070-161-dos-qhd-dizustu-bilgisayar-48328252,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Apple,"Apple MacBook Air MC7X4TU/A Apple M2 8C CPU 8C GPU 16 GB 256 GB SSD 13.6"" MacOS Dizüstü Bilgisayar",36629.03,31,https://www.n11.com/urun/apple-macbook-air-mc7x4tua-apple-m2-8c-cpu-8c-gpu-16-gb-256-gb-ssd-136-macos-dizustu-bilgisayar-62159946,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Acer,"Acer Swift Edge 16 SFE16-43-R5C1 NX.KKZEY.002 R7-7840U 16 GB 512 GB SSD 16"" W11H OLED Dizüstü Bilgisayar",36799.0,1,https://www.n11.com/urun/acer-swift-edge-16-sfe16-43-r5c1-nxkkzey002-r7-7840u-16-gb-512-gb-ssd-16-w11h-oled-dizustu-bilgisayar-97574273,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Casper,"Casper Excalibur G915.1362-DF60X-C i7-13620H 32 GB 1 TB SSD 8 GB RTX5060 16"" Free Dos Dizüstü Bilgisayar",64199.0,0,https://www.n11.com/urun/casper-excalibur-g9151362-df60x-c-i7-13620h-32-gb-1-tb-ssd-8-gb-rtx5060-16-free-dos-dizustu-bilgisayar-96327638,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo V14 G4 83A00078TR i5-13420H 16 GB 512 GB SSD 14"" Free Dos Dizüstü Bilgisayarı",26222.52,0,https://www.n11.com/urun/lenovo-v14-g4-83a00078tr-i5-13420h-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayari-91633063,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP Victus Gaming 16-S0064NT 8Q4K4EA R5-7640HS 16 GB 512 GB SSD 6 GB RTX4050 16.1"" Dos FHD Dizüstü Bilgisayar",38999.0,6,https://www.n11.com/urun/hp-victus-gaming-16-s0064nt-8q4k4ea-r5-7640hs-16-gb-512-gb-ssd-6-gb-rtx4050-161-dos-fhd-dizustu-bilgisayar-65737570,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Asus,"Asus ROG Strix G16 G615JMR-S5048 i7-14650HX 8 GB 512 GB SSD 16 GB RTX5060 16"" Free Dos Dizüstü Bilgisayar",74911.91,0,https://www.n11.com/urun/asus-rog-strix-g16-g615jmr-s5048-i7-14650hx-8-gb-512-gb-ssd-16-gb-rtx5060-16-free-dos-dizustu-bilgisayar-89222764,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Game,"Game Garaj Slayer R9T-5070TIC1 R9-9955HX 32 GB 1 TB SSD RTX5070TI 16"" Dos Dizüstü Bilgisayar",89699.03,0,https://www.n11.com/urun/game-garaj-slayer-r9t-5070tic1-r9-9955hx-32-gb-1-tb-ssd-rtx5070ti-16-dos-dizustu-bilgisayar-78935993,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Casper,"Casper Nirvana S100.1362-DF00X-G-F i7-13620H 32 GB 1 TB NVMe SSD 16"" Dos Dizüstü Bilgisayar",32993.06,5,https://www.n11.com/urun/casper-nirvana-s1001362-df00x-g-f-i7-13620h-32-gb-1-tb-nvme-ssd-16-dos-dizustu-bilgisayar-67414179,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP Victus 15-FB3705NT B9KM2EA R5-8645HS 16 GB 512 GB SSD 15.6"" Free Dos Dizüstü Bilgisayar",28555.0,1,https://www.n11.com/urun/hp-victus-15-fb3705nt-b9km2ea-r5-8645hs-16-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-80722380,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Asus,"Asus TUF Gaming F16 FX607VJ-RL033-Gaming Intel Core 5 210H 16GB 512GB SSD RTX 3050 6GB (65W) 16"" FHD+ WUXGA 144Hz IPS",36074.03,0,https://www.n11.com/urun/asus-tuf-gaming-f16-fx607vj-rl033-gaming-intel-core-5-210h-16gb-512gb-ssd-rtx-3050-6gb-65w-16-fhd-wuxga-144hz-ips-85984434,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Game,"Game Garaj Slayer R9T-5060 C1 R9-8945HX 32 GB 1 TB SSD RTX5060 16"" Dos Dizüstü Bilgisayar",66299.03,0,https://www.n11.com/urun/game-garaj-slayer-r9t-5060-c1-r9-8945hx-32-gb-1-tb-ssd-rtx5060-16-dos-dizustu-bilgisayar-82576853,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Apple,"Apple Macbook Air MC7A4TU/A M4 16 GB 256 GB SSD 15.3"" macOs Dizüstü Bilgisayar",62559.0,0,https://www.n11.com/urun/apple-macbook-air-mc7a4tua-m4-16-gb-256-gb-ssd-153-macos-dizustu-bilgisayar-75065236,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Erazer,"Erazer Deputy 15 P1 MD62764 i5 210H 16 GB 1 TB SSD RTX5060 15.6"" Free Dos Dizüstü Bilgisayar",46999.0,0,https://www.n11.com/urun/erazer-deputy-15-p1-md62764-i5-210h-16-gb-1-tb-ssd-rtx5060-156-free-dos-dizustu-bilgisayar-90747443,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP 250 G10 B2PH7ES i5-1334U 16 GB 512 GB SSD 15.6"" Dos Dizüstü Bilgisayar",23578.6,3,https://www.n11.com/urun/hp-250-g10-b2ph7es-i5-1334u-16-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-78115986,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Game,"Game Garaj Slayer X5T-5050-C7 i5-13500HX 16 GB 1 TB SSD RTX5050 16"" Free Dos Dizüstü Bilgisayar",45824.03,0,https://www.n11.com/urun/game-garaj-slayer-x5t-5050-c7-i5-13500hx-16-gb-1-tb-ssd-rtx5050-16-free-dos-dizustu-bilgisayar-110986454,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Asus,"Asus Vivobook 15 X1504VA-NJ2509W i3-1315U 8 GB 512 GB SSD 15.6"" W11H Dizüstü Bilgisayar",16642.02,1,https://www.n11.com/urun/asus-vivobook-15-x1504va-nj2509w-i3-1315u-8-gb-512-gb-ssd-156-w11h-dizustu-bilgisayar-102319572,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo LOQ 15IAX9 83GS00P5TR i5-12600HX 24 GB 512 GB SSD RTX3050 15.6"" Dos Dizüstü Bilgisayar",33499.66,14,https://www.n11.com/urun/lenovo-loq-15iax9-83gs00p5tr-i5-12600hx-24-gb-512-gb-ssd-rtx3050-156-dos-dizustu-bilgisayar-76425848,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo V15 G4 IRU 83A100QRTR i7-13620H 16 GB 1 TB M.2 SSD 15.6"" Free Dos Dizüstü Bilgisayar",28700.0,0,https://www.n11.com/urun/lenovo-v15-g4-iru-83a100qrtr-i7-13620h-16-gb-1-tb-m2-ssd-156-free-dos-dizustu-bilgisayar-96659492,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo LOQ 15IAX9 83GS00RYTR i5-12600HX 24 GB 1 TB RTX4050 15.6"" Dos Dizüstü Bilgisayar",43799.0,0,https://www.n11.com/urun/lenovo-loq-15iax9-83gs00rytr-i5-12600hx-24-gb-1-tb-rtx4050-156-dos-dizustu-bilgisayar-86158026,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,Lenovo ThinkPad E16 Gen2 21MA002UTX Ultra7-155H 16 GB 512 GB SSD 16'' Free Dos Dizüstü Bilgisayar,47689.05,9,https://www.n11.com/urun/lenovo-thinkpad-e16-gen2-21ma002utx-ultra7-155h-16-gb-512-gb-ssd-16-free-dos-dizustu-bilgisayar-61968359,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETR020 i5-13420H 16 GB 512 GB SSD 15.3"" W11P Dizüstü Bilgisayar",26399.0,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1004etr020-i5-13420h-16-gb-512-gb-ssd-153-w11p-dizustu-bilgisayar-77145791,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Game,"Game Garaj Slayer4 U7-4060 C2 U7-155H 32 GB 1 TB SSD RTX4060 16"" Free Dos QHD Dizüstü Bilgisayar",52233.02,0,https://www.n11.com/urun/game-garaj-slayer4-u7-4060-c2-u7-155h-32-gb-1-tb-ssd-rtx4060-16-free-dos-qhd-dizustu-bilgisayar-52300225,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Apple,"Apple MW0X3TU/A Macbook Air Apple M4 İşlemci 10 Çekirdek CPU 10 Çekirdek GPU 16 GB 512 GB SSD 13.6"" Macos Dizüstü Bilgisayarı",63479.0,0,https://www.n11.com/urun/apple-mw0x3tua-macbook-air-apple-m4-islemci-10-cekirdek-cpu-10-cekirdek-gpu-16-gb-512-gb-ssd-136-macos-dizustu-bilgisayari-88144644,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo LOQ 15ARP9 83JC00D8TR R5-7235HS 24 GB 512 GB SSD RTX3050 15.6"" W11H Dizüstü Bilgisayar",37700.0,2,https://www.n11.com/urun/lenovo-loq-15arp9-83jc00d8tr-r5-7235hs-24-gb-512-gb-ssd-rtx3050-156-w11h-dizustu-bilgisayar-66577021,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Casper,"Casper Nirvana S100.1342-CV00P-G-F i5-13420H 24 GB 500 GB SSD 16"" W11H Dizüstü Bilgisayar",31399.0,0,https://www.n11.com/urun/casper-nirvana-s1001342-cv00p-g-f-i5-13420h-24-gb-500-gb-ssd-16-w11h-dizustu-bilgisayar-105209193,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo V14 G4 IRU 83A00064TR i5-13420H 8 GB 512 GB SSD 14"" Free Dos FHD Dizüstü Bilgisayar",23499.06,1,https://www.n11.com/urun/lenovo-v14-g4-iru-83a00064tr-i5-13420h-8-gb-512-gb-ssd-14-free-dos-fhd-dizustu-bilgisayar-65874762,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP Victus Laptop 16-R0071NT 8V898EA i7-13700H 32 GB 1 TB SSD RTX4070 16.1"" Dos FHD Dizüstü Bilgisayar",59489.05,8,https://www.n11.com/urun/hp-victus-laptop-16-r0071nt-8v898ea-i7-13700h-32-gb-1-tb-ssd-rtx4070-161-dos-fhd-dizustu-bilgisayar-44804745,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP 250 G10 8A541EA i7-1355U 16 GB 512 GB SSD 15.6"" Dos FHD Dizüstü Bilgisayar",27482.03,20,https://www.n11.com/urun/hp-250-g10-8a541ea-i7-1355u-16-gb-512-gb-ssd-156-dos-fhd-dizustu-bilgisayar-45346651,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Game,"Game Garaj Slayer R9MXL-5060-C2 R9-8940HX 32 GB 1 TB SSD RTX5060 17"" Free Dos Dizüstü Bilgisayar",69224.03,1,https://www.n11.com/urun/game-garaj-slayer-r9mxl-5060-c2-r9-8940hx-32-gb-1-tb-ssd-rtx5060-17-free-dos-dizustu-bilgisayar-94294838,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo Thinkbook 16 G7 ARP 21MW000PTR R5-7535HS 16 GB 512 GB SSD 16"" WUXGA Free Dos Dizüstü Bilgisayar",29199.0,1,https://www.n11.com/urun/lenovo-thinkbook-16-g7-arp-21mw000ptr-r5-7535hs-16-gb-512-gb-ssd-16-wuxga-free-dos-dizustu-bilgisayar-103252193,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,Lenovo NB E16 ThınkPad 21JT0017TX R7-7730U 16 GB 512 GB SSD 16'' Free Dos FHD Dizüstü Bilgisayar,34729.07,13,https://www.n11.com/urun/lenovo-nb-e16-thinkpad-21jt0017tx-r7-7730u-16-gb-512-gb-ssd-16-free-dos-fhd-dizustu-bilgisayar-47848204,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Monster,"Monster Abra A7 V15.3.4 i5-13500H 16 GB 1 TB SSD 6 GB RTX3050 17.3"" Dos Dizüstü Bilgisayar",40184.05,3,https://www.n11.com/urun/monster-abra-a7-v1534-i5-13500h-16-gb-1-tb-ssd-6-gb-rtx3050-173-dos-dizustu-bilgisayar-66360638,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Apple,"Apple MacBook Pro MDE34TU/A M5 24 GB 1 TB SSD 14.2"" macOS Dizüstü Bilgisayar",113214.05,0,https://www.n11.com/urun/apple-macbook-pro-mde34tua-m5-24-gb-1-tb-ssd-142-macos-dizustu-bilgisayar-113032727,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Monster,"Monster Abra A7 V15.3.6 i5-13500H 8 GB 500 GB SSD 6 GB RTX3050 17.3"" Dos Dizüstü Bilgisayar",34864.05,0,https://www.n11.com/urun/monster-abra-a7-v1536-i5-13500h-8-gb-500-gb-ssd-6-gb-rtx3050-173-dos-dizustu-bilgisayar-66360607,https://via.placeholder.com/500?text=Resim+Yok
Laptop,HP,"HP ProBook 450 G10 B2NC6ES i5-1334U 16 GB 512 GB SSD 15.6"" Free Dos Dizüstü Bilgisayar",30199.48,1,https://www.n11.com/urun/hp-probook-450-g10-b2nc6es-i5-1334u-16-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-78306120,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETRA22 i5-13420H 16 GB 1 TB SSD 15.3"" Dos Dizüstü Bilgisayar",26799.0,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1004etra22-i5-13420h-16-gb-1-tb-ssd-153-dos-dizustu-bilgisayar-109859213,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo ThinkBook 14 G7 ARP 21MV001ATR R5-7535HS 16 GB 512 GB SSD 14"" Free Dos Dizüstü Bilgisayar",25263.91,0,https://www.n11.com/urun/lenovo-thinkbook-14-g7-arp-21mv001atr-r5-7535hs-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-88785533,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Lenovo,"Lenovo ThinkPad E14 Gen 5 21JK00LCTX i5-13420H 16 GB 512 GB SSD 14"" Dos Dizüstü Bilgisayar",33720.0,1,https://www.n11.com/urun/lenovo-thinkpad-e14-gen-5-21jk00lctx-i5-13420h-16-gb-512-gb-ssd-14-dos-dizustu-bilgisayar-65856118,https://via.placeholder.com/500?text=Resim+Yok
Laptop,Casper,"Casper Nirvana X650.1342-GF00X-G-F i5-13420H 48 GB 1 TB SSD 15.6"" Free Dos Dizüstü Bilgisayar",32299.0,0,https://www.n11.com/urun/casper-nirvana-x6501342-gf00x-g-f-i5-13420h-48-gb-1-tb-ssd-156-free-dos-dizustu-bilgisayar-105209015,https://via.placeholder.com/500?text=Resim+Yok
